rep,c,theta,se,cover,term_a,term_c,term_b,rmse_l,rmse_m,prod_stat
125,10,0.7665281643415731,0.048637791215349134,0,-0.04200775258196714,-0.0012345905208941512,0.3097705074444344,0.9617219011142731,0.5212798577649649,24.446270347196503
125,30,1.2513683944454541,0.06744168247310767,0,-0.03951618473613009,-0.02315376626678432,0.8140383454483685,1.784517412130317,0.5707591568429694,42.510361615988394
125,100,1.2513683944454541,0.06744168247310767,0,-0.03951618473613009,-0.02315376626678432,0.8140383454483685,1.784517412130317,0.5707591568429694,42.510361615988394
126,1,0.44387526473182154,0.04279470918945444,1,-0.06422753183821533,0.0032462842195933365,0.004856512350443698,0.11707203483072791,0.07742100859701728,0.4761709503547435
126,3,0.49801565301777356,0.04320374141278543,1,-0.06088197996873806,0.007349246812074634,0.05154838617443701,0.32802936179092174,0.19905487221810333,3.31782013231744
126,10,0.803303233116508,0.04758151754388553,0,-0.04225299626855349,0.011911886083771328,0.3336443433012902,1.082456089267345,0.5573893353320741,28.904240850758953
126,30,1.243393361285336,0.0629979026291183,0,-0.040108217909192945,0.007937382326828663,0.7755641968677002,1.8125605557788558,0.5992442304980831,45.70313737684764
126,100,1.243393361285336,0.0629979026291183,0,-0.040108217909192945,0.007937382326828663,0.7755641968677002,1.8125605557788558,0.5992442304980831,45.70313737684764
127,1,0.5277568741287317,0.04352827589257906,1,0.01843398569175991,0.013808527366417793,-0.004485638929445888,0.12626239056447133,0.0827444984267153,0.546889680660839
127,3,0.5664627198926501,0.04282956828761828,1,0.017768119297170044,0.029418725375232702,0.019275875220247426,0.24718249453757848,0.1734849895720366,2.3078142382400904
127,10,0.815545538082003,0.044515055385202194,0,0.012718976897847742,0.053413201475858284,0.24941335970829698,0.8623611650060518,0.49858675660028284,21.457654357254263
127,30,1.4815309042709262,0.06846740293832874,0,0.010302335459842108,0.07185165419924056,0.8993769146118437,1.9768924565293413,0.6530542616233243,54.31205278920459
127,100,1.5422986565298185,0.07066938143173704,0,0.010302335459842108,0.07604007878763788,0.9559562422823387,2.058305781709339,0.6530542616233243,55.99335103924162
128,1,0.5276813117615115,0.04196522522550435,1,0.029310749300090963,-0.0027719347994553337,0.0011424972608758293,0.14811963705148323,0.09931669577263048,0.7771157890316103
128,3,0.557276609409149,0.041871971088357225,1,0.028186596735055924,-0.009203194687960773,0.0382932073620538,0.3173833073153297,0.1998066069399083,3.267833283981105
128,10,0.771461020473858,0.04630822926359923,0,0.020361342294890512,-0.029773275485711834,0.28087295366467946,0.961677480754748,0.5297404748432532,24.984031792646917
128,30,1.3314415629408867,0.07071900958363928,0,0.018599248579095156,-0.06417999109470833,0.8770223054564996,1.9312353903896928,0.6033338487807074,48.35727846834433
128,100,1.3515264144471453,0.07112363919641793,0,0.018599248579095156,-0.06610673950489829,0.8990339053729485,1.9642937908612588,0.6033338487807074,48.9880027163214
129,1,0.49972566214472347,0.04121101132647762,1,0.008221687171275976,-0.007308721368495532,-0.001187303658056989,0.12905633137986644,0.0889686262042148,0.6133990445815273
129,3,0.5420155597696524,0.04130328014602351,1,0.008096565635064392,0.014957050887465212,0.018961943247122817,0.24244424544532844,0.11756010351974075,1.33834384832725
129,10,0.7695256172567038,0.04913094930502288,0,0.006180233919137463,0.04318270856638814,0.22016267477117818,0.8655748117990754,0.43287679951821667,17.774200694520058
129,30,1.380867331181609,0.07621861242754681,0,0.004844505005924395,0.07649684216627016,0.7995259840094144,1.918907948518972,0.636068202609297,51.3914103314775
129,100,1.43809724964456,0.08033296268737167,0,0.004844505005924395,0.08564043702013772,0.8476123076184982,1.995713282178489,0.636068202609297,52.936291451404685
130,1,0.5406589839774609,0.040443569139585765,1,0.03543579296301675,-0.0025940405125661884,0.007817231527010401,0.16438054797985568,0.08424183043196663,0.6623202164558114
130,3,0.5820965839451885,0.04002229794419692,0,0.0335722137270159,-0.0017224217993366297,0.05024679201750916,0.32419856059181373,0.21041091489198016,3.557172422376002
130,10,0.8278585044053275,0.04343309288141529,0,0.023405785690079617,0.002122498324443723,0.302330220390804,0.9810112607455524,0.5691829489239232,27.90217072897644
130,30,1.3254869110537617,0.06467216886845391,0,0.02280390434683313,0.015237741921924775,0.7874452647850038,1.8841658308989415,0.591089122631708,46.26716677036881
130,100,1.3254869110537617,0.06467216886845391,0,0.02280390434683313,0.015237741921924775,0.7874452647850038,1.8841658308989415,0.591089122631708,46.26716677036881
131,1,0.6005453190210783,0.03823510552319618,0,0.09569745406608385,-0.0011078655965575488,0.005955730551551997,0.14583951435959527,0.11787897800612027,0.9830530301924886
131,3,0.6296918098083856,0.037933640512985055,0,0.08805401101843881,-0.00980868585830316,0.05144648464825005,0.34152044869377934,0.2633636382603154,5.0376497887132725
131,10,0.847576620419622,0.04532095655057855,0,0.06150337013895855,-0.020492350651579432,0.3065656009322429,1.0409492701074694,0.5918303919390182,30.557994306153912
131,30,1.3298460227554791,0.06615351018975824,0,0.06150337013895855,-0.037332984093421374,0.805675636709942,1.7948755759339716,0.5918303919390182,44.66796657995724
131,100,1.3298460227554791,0.06615351018975824,0,0.06150337013895855,-0.037332984093421374,0.805675636709942,1.7948755759339716,0.5918303919390182,44.66796657995724
132,1,0.46315110784549773,0.038053628900893095,1,-0.0327910766238409,-0.0065595450668590165,0.0025017295361976838,0.1716919571310171,0.1063026422893542,0.9345023946753155
132,3,0.5014134453734794,0.03818860094471,1,-0.03126252613453425,-0.010359423678633448,0.0430353951866471,0.3135075266871526,0.22080558464609928,3.730833646205914
132,10,0.6934793535804729,0.040650554105823654,0,-0.022005024872512425,-0.03383406983341746,0.24931844828640276,0.9095272364114182,0.577901342791823,27.182526824121982
132,30,1.1516470969694599,0.06081550785548041,0,-0.021688485389691363,-0.07930666169700826,0.7526422440561594,1.7828055849825786,0.5895284520211398,44.226300243268184
132,100,1.201519551438049,0.06297730266108201,0,-0.021688485389691363,-0.07649002070933378,0.799698057537074,1.852032099347196,0.5895284520211398,45.516857374485404
133,1,0.4737755887958753,0.04044547910325349,1,-0.03678230398023324,0.00656606864347101,0.003991824132637491,0.15541444063180282,0.07705860144665526,0.5664919220174222
133,3,0.5234139755260482,0.0415279780003969,1,-0.035410526810241726,0.01291494369686049,0.04590955863942938,0.3475309256537263,0.15650795732953052,2.4945973904823844
133,10,0.8038396541307192,0.04856539389915932,0,-0.02588960536604623,0.011419732260885843,0.31830952723587963,1.0639001515113036,0.487903673660377,23.94257773876738
133,30,1.307935497530919,0.06130150398903977,0,-0.022328984076560792,0.00691510289151388,0.823349378715966,1.9240158378292638,0.6098838777936065,48.869351479462026
133,100,1.307935497530919,0.06130150398903977,0,-0.022328984076560792,0.00691510289151388,0.823349378715966,1.9240158378292638,0.6098838777936065,48.869351479462026
134,1,0.4959937411691805,0.03915877006077973,1,-0.006155048302692519,-0.0016471586678483041,0.0037959481397214457,0.13678805501458696,0.08676375652296651,0.6133615397162693
134,3,0.5390564717083494,0.039634787990224185,1,-0.005800303164243535,0.006294782143530389,0.038561992729062425,0.26659737331608213,0.21450636299200618,3.2634646222627466
134,10,0.739379575748534,0.05113036140858065,0,-0.0038625167632639424,0.00919753924721888,0.23404455326457912,0.8392199595041454,0.5982564671079472,27.1949417778234
134,30,1.3782217308285944,0.1107512680214916,0,-0.003819780007685714,-0.007373932182596982,0.8894154430188771,1.9702313824541622,0.6089287171272113,49.664350176642984
134,100,1.3967166183986315,0.11038711648055889,0,-0.003819780007685714,-0.00996441677308276,0.9105008151794002,2.001266633021385,0.6089287171272113,50.2619654825872
135,1,0.511782169815227,0.03970652302068108,1,0.008962207391310265,0.0037665441727708143,-0.0009465817488541458,0.13406915780465914,0.072133056924557,0.47035705562427715
135,3,0.5561228099106087,0.03892472714818363,1,0.008580911201301956,0.017797086664276405,0.029744812045030367,0.27720002856566744,0.1627852789420825,2.2649222715393487
135,10,0.8254031959082551,0.04287758940668907,0,0.006015666505354095,0.03708134370919682,0.2823061856937041,0.9628138665813555,0.5223789849806345,24.534010535246175
135,30,1.3392086276686874,0.06416503807461767,0,0.0054726863150072755,0.0344304126576234,0.7993055286960569,1.9022378541059943,0.6033307112488095,47.80372336240966
135,100,1.3591444149092171,0.06510603843039756,0,0.0054726863150072755,0.034003484334645714,0.8196682442595641,1.935886886818493,0.6033307112488095,48.44571299839202
136,1,0.5421667590434615,0.04291015720673366,1,0.04171022762738824,-0.02719580801587499,0.02765233943194818,0.210190237014022,0.13078838140950175,1.4102506608001717
136,3,0.5626676959218292,0.04260918032315975,1,0.039232801854329216,-0.05730355638236228,0.08073845044986237,0.3460181543288939,0.25872887320745164,4.947874090275274
136,10,0.7275310885563875,0.04514523506173495,0,0.027826398769381942,-0.10311641077517628,0.3028211005621817,0.9204864517251095,0.57693804026532,27.31958558655631
136,30,1.2449002058139813,0.06537777686989772,0,0.02698169815584344,-0.16382277862540148,0.8817412862835391,1.8229068461916036,0.5995829453530057,45.93156327153658
136,100,1.3165462014396256,0.0674799198235714,0,0.02698169815584344,-0.16977982854551538,0.9593443318292978,1.9303383201230875,0.5995829453530057,47.96851531957477
137,1,0.5302116148521914,0.041894361533834676,1,0.024439502266441124,-0.0007012118296639828,0.00647332441541426,0.1491006157771028,0.07966226294354344,0.5762861631636643
137,3,0.5644215105723925,0.04140057024972133,1,0.02311284607678611,-0.003958089770079609,0.04526675426568605,0.30802368913278244,0.19724856924958697,3.1516596819687
137,10,0.7748572243273679,0.04505763042577104,0,0.016233467521838366,-0.004792972180171877,0.2634167289857015,0.937860171281182,0.5493282407750659,25.83437262281462
137,30,1.288646343227904,0.06834089717655725,0,0.015150435503183284,-0.007705453108208346,0.7812013608329291,1.9068212985820456,0.6025757929223863,47.816861916227154
137,100,1.288646343227904,0.06834089717655725,0,0.015150435503183284,-0.007705453108208346,0.7812013608329291,1.9068212985820456,0.6025757929223863,47.816861916227154
138,1,0.4554043613988509,0.03867413890899462,1,-0.05278178387812804,0.001517017386333434,0.006669127890645407,0.1505292274103961,0.10368877874815977,0.8335623062577391
138,3,0.48798962778229477,0.03865782061336826,1,-0.050260476705045416,-0.006860902181051489,0.045111006668391664,0.297306489432911,0.22025168616271693,3.6047770977886513
138,10,0.6909518017117651,0.04245537095032872,0,-0.0350432049429353,-0.017796077231274098,0.2437910838859744,0.8967438987914611,0.5830105934657415,27.28136607297578
138,30,1.1746374915346913,0.06528454698542342,0,-0.03412176897628754,-0.0449176497446775,0.7536769102556564,1.7719825289575948,0.6056174847051518,45.53414641751278
138,100,1.2204548894594356,0.066155779485238,0,-0.03412176897628754,-0.04595193010357676,0.8005285885392999,1.8296311877848945,0.6056174847051518,46.63819354769918
139,1,0.5329479032351492,0.039864048902496924,1,0.029771785195689904,0.004539941522637772,-0.0013638234831784039,0.12888961970685914,0.10235718827695142,0.7485039457914838
139,3,0.5680174421240132,0.040490033198709474,1,0.02899836000326353,0.015814746567294594,0.023204335553454858,0.24917787837047564,0.16998401632154211,2.2531488378190874
139,10,0.7404270820040718,0.04477963322069666,0,0.0217997962173224,0.01855258918082133,0.2000746966059281,0.8126115987681952,0.4811118405169486,19.682827755272147
139,30,1.3469054106290195,0.0702205510198892,0,0.019126887139625546,0.01203896493695598,0.8157395585524383,1.8821232283815454,0.6029511631743818,47.38288841099843
139,100,1.3682270814501165,0.0705525550808206,0,0.019126887139625546,0.012653588254279558,0.8364466060562114,1.9134582739973425,0.6029511631743818,47.98035341036098
140,1,0.45403856387375446,0.04229006858663339,1,-0.04088087452194906,-0.011762975972929307,0.006682414368632816,0.17973063060251723,0.0842611166966604,0.7034246140469167
140,3,0.4833779842266256,0.04236204999598572,1,-0.03899411692174582,-0.014996535350831449,0.03736863649920286,0.330658826098937,0.17588001788473887,2.817275094509574
140,10,0.6812077741644668,0.04625565431343752,0,-0.027572061591982555,-0.031536133855370685,0.24031596961182,0.9426491350351044,0.5233197174000538,24.260058350878626
140,30,1.2285428659686348,0.06609797556427774,0,-0.02539884093788986,-0.03472442319571621,0.788666130102241,1.8309085828170932,0.5962943441558283,45.76851032731137
140,100,1.2285428659686348,0.06609797556427774,0,-0.02539884093788986,-0.03472442319571621,0.788666130102241,1.8309085828170932,0.5962943441558283,45.76851032731137
141,1,0.5106466000015354,0.03936251427374688,1,0.016696085273566065,-0.012198506266541424,0.0061490209945107375,0.15532539491885508,0.08264963472317347,0.6219741397440338
141,3,0.5348944666038886,0.039204346730274654,1,0.01601128612976498,-0.012957853324007467,0.0318410337981311,0.28705604029676557,0.17567504986476226,2.570625228835022
141,10,0.6966929888492116,0.039929649860840265,0,0.011465456004610313,-0.016334477952488564,0.20156201079709002,0.8424243633533726,0.5196588517951709,22.383189450728946
141,30,1.237823463092512,0.06167709743210397,0,0.01060423043820414,-0.033424883726811565,0.7606441163811195,1.8190300807573327,0.5826590699243149,44.251837351593466
141,100,1.2635424562397495,0.06360411860598104,0,0.01060423043820414,-0.031388272964746125,0.7843264987662917,1.8556178038571092,0.5826590699243149,44.92597703832891
142,1,0.43460494630143887,0.043741163341337236,1,-0.06940557018733501,0.004534575898775377,-0.0005240594100015354,0.09196160464271796,0.0873987254438083,0.49571435304983497
142,3,0.4788554656095929,0.045000223653285085,1,-0.06835886243676861,0.010375475037972298,0.0368388530083893,0.2669690797937859,0.16195021755810332,2.1966310674094505
142,10,0.7791529217661468,0.05200430964787512,0,-0.05228806873991398,0.006266100505271385,0.3251748900007894,0.9902632951264101,0.4673486614155793,21.541846414491328
142,30,1.3099408641304122,0.07331631953363243,0,-0.04450955655990843,-0.03175717516065378,0.8862075958509746,1.9521770527489144,0.5986358326918837,48.28823271754484
142,100,1.3099408641304122,0.07331631953363243,0,-0.04450955655990843,-0.03175717516065378,0.8862075958509746,1.9521770527489144,0.5986358326918837,48.28823271754484
143,1,0.4939023338229533,0.043016789473797286,1,-0.008507485584362791,-0.0013254362190433461,0.003735255626359455,0.18260480677978264,0.07278131710083913,0.5877832519083732
143,3,0.5318078243469622,0.04366410355975828,1,-0.00819277010027729,-0.013598988619215454,0.05359958306645502,0.3719652652354317,0.163823275084732,2.7756776241920362
143,10,0.8270852060410674,0.04789889025091722,0,-0.0058583358703039766,-0.03549297826412456,0.36843652017549594,1.1159598100841366,0.5000172149165277,25.551719938688255
143,30,1.2237960345172318,0.06102611317327299,0,-0.0052469236928740825,-0.042142666003771055,0.7711856242138774,1.8260064428112324,0.5779261697877238,43.933383356132495
143,100,1.2237960345172318,0.06102611317327299,0,-0.0052469236928740825,-0.042142666003771055,0.7711856242138774,1.8260064428112324,0.5779261697877238,43.933383356132495
144,1,0.509080309015635,0.04204678917875638,1,-0.0007988813655690609,0.008790320862217312,0.001088869518986742,0.11556611268962808,0.10537827078404077,0.7362647930372281
144,3,0.5472686616433957,0.041297204298031645,1,-0.0007518136440598717,0.015454172372901318,0.0325663029145542,0.24873290852357424,0.231887166705523,3.52434667298432
144,10,0.750002652757354,0.040484979080394286,0,-0.0005031431017843354,0.02806044729737018,0.22244534856176829,0.8312604509622075,0.6153017212030472,28.14655416163256
144,30,1.384347559068959,0.07284982022426387,0,-0.0005031431017843354,0.01986832498827095,0.8649823771824725,1.9334043322001844,0.6153017212030473,49.591572595055815
144,100,1.4039244846544494,0.07601080473940788,0,-0.0005031431017843354,0.024872358672258277,0.8795552690839755,1.9689087659515927,0.6153017212030473,50.28240184995489
145,1,0.5323485461858046,0.039868861259948915,1,0.0400042128478818,-0.008930198241468306,0.0012745315793910724,0.17392859324589635,0.09848480126794833,0.8483941609350861
145,3,0.5542178739066648,0.03977992747407016,1,0.03838957725813683,-0.007540049200164401,0.023368345848692185,0.25532134409490365,0.2014314886227325,2.9094346832929423
145,10,0.6918905666188673,0.040632585388970514,0,0.02785755565419341,-0.02419976615185647,0.18823277711653022,0.7320033796318939,0.5211537216941465,20.65243970982422
145,30,1.2128374891310687,0.0666292233201336,0,0.025284108272505053,-0.06571614541989945,0.7532695262784631,1.7594728032571099,0.5957831450048495,44.37376938216656
145,100,1.2934401947635068,0.0698076253860655,0,0.025284108272505053,-0.06839477048431049,0.8365508569753122,1.8787253446121859,0.5957831450048495,46.620525099833834
146,1,0.4906417447800492,0.04442174547528009,1,-0.027728129186595413,0.0075990536704078245,0.01077082029623692,0.1566232138840754,0.11855147706494695,1.0316097942253393
146,3,0.5521561290557897,0.044405354362568594,1,-0.026260668204247793,0.013733463423859307,0.06468333383617829,0.34537731057044685,0.23990630168612312,4.440256104724596
146,10,0.8722075536640701,0.056250653277978804,0,-0.017635567527606383,0.018483888027470568,0.3713592331642058,1.0564252249777375,0.6138500073385464,32.42278426493864
146,30,1.4939252234375004,0.093220000634645,0,-0.016752494340204295,-0.009137647069323499,1.019815364847028,2.0824976479124904,0.6499728711758407,56.163053961574505
146,100,1.4939252234375004,0.093220000634645,0,-0.016752494340204295,-0.009137647069323499,1.019815364847028,2.0824976479124904,0.6499728711758407,56.163053961574505
147,1,0.43229886878415663,0.041299893803938684,1,-0.08473765073988895,0.014481193069005348,0.002555326455040252,0.14396602658480964,0.06133923571684482,0.3982340967984226
147,3,0.47484600514249303,0.04071469044514537,1,-0.07969565040276828,0.014784417553474568,0.03975723799178672,0.3033490699319311,0.16351729056111203,2.414105607598194
147,10,0.7497196967763312,0.04390727537297903,0,-0.05431019637763923,0.03151628783692841,0.27251360531704205,0.9745601070885261,0.5435641039116571,26.0950465157752
147,30,1.2770828323130459,0.06613247704446844,0,-0.050778229065198216,0.053730315338615775,0.7741307460396281,1.8853386217994603,0.5975049317788811,46.91274541715828
147,100,1.2770828323130459,0.06613247704446844,0,-0.050778229065198216,0.053730315338615775,0.7741307460396281,1.8853386217994603,0.5975049317788811,46.91274541715828
148,1,0.47168547435275165,0.043448399817354516,1,-0.033848548868706634,0.0006425732525823168,0.004891449968876089,0.1311679906123058,0.10997268467096341,0.8386008533753521
148,3,0.5211451182728778,0.043446446182571125,1,-0.03219780080623147,0.01392227804434051,0.03942064103476891,0.25862090855296227,0.2092383369780569,3.0956829537070556
148,10,0.7435610141598449,0.046153638814617065,0,-0.02264631412173875,0.026173856481285375,0.24003347180029824,0.8258769937585895,0.5377031236655263,23.185860550528382
148,30,1.3902060591034004,0.06900154041715516,0,-0.020167421245551643,0.027619773763026215,0.882753706585926,1.9028316105827585,0.6200645522567142,49.46935872537972
148,100,1.4150147779514302,0.06994552644795536,0,-0.020167421245551643,0.025679340856084473,0.9095028583408977,1.9442092508935451,0.6200645522567142,50.280698233479114
149,1,0.5057071346132775,0.04125326554579784,1,-0.006958373286298378,0.002076551660877533,0.01058895623869844,0.1707525224281717,0.09540611630832078,0.8030022905201197
149,3,0.5361328983669134,0.04136979881183907,1,-0.006701127159663578,-0.023501303939841605,0.06633532946641842,0.3675059268298808,0.18061830340283092,3.130694997647475
149,10,0.7861047907171917,0.047759171721411746,0,-0.004888139257646028,-0.060579689401541396,0.3515726193763791,1.082841627822815,0.5100304061984168,25.69076020006065
149,30,1.2116698289849979,0.06487788654121451,0,-0.00450498968855169,-0.08467149607240629,0.800846314745956,1.8507650105579605,0.5796692306503026,44.551683885732224
149,100,1.2116698289849979,0.06487788654121451,0,-0.00450498968855169,-0.08467149607240629,0.800846314745956,1.8507650105579605,0.5796692306503026,44.551683885732224
150,1,0.5590809322986762,0.043615420247824735,1,0.05644415814071298,-0.008974048950659955,0.011610823108623275,0.16988821919631106,0.10922139814581151,0.9640122063293414
150,3,0.5933867597151532,0.04314612229533541,0,0.05515796958467104,-0.018354660680875913,0.056583450811358155,0.31245506255701566,0.19263831236266718,3.0769067674124084
150,10,0.8021787802965145,0.04473408233041942,0,0.041600917656627365,-0.031272837111551655,0.2918506997514389,0.9059162718729643,0.4967535524852734,22.034156803825635
150,30,1.3489305175785296,0.06548441240444261,0,0.03696577022815727,-0.06780953744190787,0.8797742847922804,1.8447920594820615,0.5955752391781864,45.961249889259015
150,100,1.3489305175785296,0.06548441240444261,0,0.03696577022815727,-0.06780953744190787,0.8797742847922804,1.8447920594820615,0.5955752391781864,45.961249889259015
151,1,0.4971556312211945,0.04207081876091204,1,-0.008242749534872579,0.00034507303438423704,0.005053307721682946,0.15636061341650823,0.11424311421832373,0.9776058868418337
151,3,0.5182525278024839,0.04221488096833254,1,-0.007946141624750143,-0.01319575162669715,0.03939442105393109,0.2854787346466299,0.21910504419140114,3.4961146060363406
151,10,0.7100293524695254,0.04645895246713731,0,-0.0058620975017927325,-0.027189815083745076,0.2430812650550632,0.8566503277942756,0.534862954407843,23.53584932123735
151,30,1.2240137987953508,0.07188342070363286,0,-0.005483021332766883,-0.057510005091817695,0.7870068252199357,1.7600683640922414,0.5861948705874417,43.492938350767595
151,100,1.3027260465701476,0.07782930307156766,0,-0.005483021332766883,-0.06697562342736259,0.8751846913302771,1.8854442219130985,0.5861948705874417,45.81704434803077
152,1,0.4885756618796815,0.04793001905664535,1,-0.014776201400160362,-0.005033341780621614,0.008385205060463452,0.15827531617967483,0.0767901476823156,0.5708136231153444
152,3,0.5313214765248488,0.04789079576016982,1,-0.014033320894864199,-0.004762831816958327,0.05011762923667113,0.3209406661604878,0.16524851319061212,2.5406383515625635
152,10,0.8066690772411284,0.052583433057182896,0,-0.009449283099453976,-0.01236243033880727,0.3284807906793896,0.9808677698209638,0.5341548874856322,25.590945641651796
152,30,1.3533463148764149,0.0768791678706238,0,-0.008703513278481472,-0.025705553403052715,0.8877553815579492,1.8806228199872417,0.5953541742297621,46.6146049529839
152,100,1.3816066360604746,0.07761480056560152,0,-0.008703513278481472,-0.026606570930383832,0.91691672026934,1.9211190219850498,0.5953541742297621,47.377016906985524
153,1,0.5043190351684634,0.04334225309764745,1,0.006963806434493206,-0.002629062986695576,-1.5708279334155358e-05,0.1538408228619391,0.08221213388582269,0.613684798420199
153,3,0.5409078305344908,0.042158704636038706,1,0.006609996032275302,0.006737977211720795,0.027559857290494663,0.2639692757168713,0.1748512047022593,2.4263615626093906
153,10,0.7322729277452429,0.04118522460450833,0,0.004524547893427566,0.008874707985350902,0.2188736718664644,0.8410713854491196,0.5373054031153734,23.42012231731366
153,30,1.255187353354928,0.06236143628762048,0,0.0042514203073037386,0.021166788022948673,0.7297691450246756,1.7457720840882807,0.587594894609741,43.35718337462211
153,100,1.3625371087646367,0.07054208623165902,0,0.0042514203073037386,0.03379065626231967,0.8244950321950135,1.8771695445153522,0.587594894609741,45.79872979175494
154,1,0.5197723197512926,0.04058643705262362,1,0.016164857979566023,-0.0017123621813058816,0.005319823953032458,0.1909994488559113,0.08698390126892504,0.7646411504667266
154,3,0.5349046731983648,0.04084134522071443,1,0.01572555302417184,-0.013360372508031076,0.032539492682223975,0.2813477287702219,0.14427309330019966,1.9418166009433844
154,10,0.6675673343850338,0.04176559023935703,0,0.012272325071759302,-0.03979662268191244,0.1950916319951869,0.7515428040978364,0.4285436902208798,15.99222697693903
154,30,1.1638201470394935,0.05716043009404523,0,0.010027972694168864,-0.051989651043970284,0.7057818253892948,1.739939601527136,0.5834909876427694,42.87102382786917
154,100,1.2247198727351178,0.05822128534528675,0,0.010027972694168864,-0.04792639052172066,0.7626182905626698,1.8123147866501133,0.5834909876427694,44.20646216651227
155,1,0.5357408715815716,0.04282077240934373,1,0.023743939666093738,0.0019355443046048242,0.010061387610872987,0.16089372446954972,0.12745523179529147,1.1621871008224123
155,3,0.5792152312734097,0.04256663999505904,1,0.022826296143392117,-0.007196188690257609,0.06358512382027517,0.35618660347724773,0.23462534569469687,4.3835321471310715
155,10,0.867000435614985,0.049722839817455816,0,0.01664511782818715,-0.01372154650035965,0.36407686428715763,1.0975238923960033,0.5507821121921305,28.708973730588976
155,30,1.3337619238703846,0.06654462174254318,0,0.015511680907908967,-0.04765731237975167,0.8659075553422274,1.8992038280596693,0.6129041798116893,48.68900405414715
155,100,1.3337619238703846,0.06654462174254318,0,0.015511680907908967,-0.04765731237975167,0.8659075553422274,1.8992038280596693,0.6129041798116893,48.68900405414715
156,1,0.5118095484128925,0.043904975689863915,1,0.0039864995410066805,0.012325234207590194,-0.004502185335704218,0.11844419845833723,0.0777319599194495,0.4822206940348729
156,3,0.5458738863847622,0.043193887067193994,1,0.003813543061518652,0.02461946802026012,0.017440875302983338,0.23605517038930182,0.1687021672900148,2.15931197165657
156,10,0.7508415020086225,0.043212317324693314,0,0.002611590295663125,0.04225954566400668,0.2059703660489528,0.7932844788625544,0.5297028051468333,22.160928002636194
156,30,1.388551175303981,0.07561013277026273,0,0.002322386707411117,0.055628050912041205,0.8306007376845286,1.9134659598389374,0.6204541101149735,49.7167324017339
156,100,1.4504322592963879,0.07895906429442504,0,0.002322386707411117,0.05440307367255311,0.8937067989164234,2.0073954456870737,0.6204541101149735,51.559674161388216
157,1,0.49907757250655166,0.041704675585442635,1,0.006038852005778681,-0.00860213146813038,0.0016408519689032116,0.10519422522341686,0.06695098887326113,0.3644617441011857
157,3,0.5522561087730239,0.04147396051657693,1,0.005762081996850484,0.021391062698915192,0.02510296407725813,0.22099920689753602,0.14794756271906156,1.726122156361826
157,10,0.7740089616929834,0.042992491991813105,0,0.003937667120026991,0.04801190010978964,0.22205939446316686,0.8251504448792418,0.5277623152520969,22.57918017809358
157,30,1.3591532987743196,0.06261633651550166,0,0.0035682508115000154,0.0815882134174572,0.7739968345453621,1.8848567471705797,0.6037359190899229,47.5117286356577
157,100,1.3591532987743196,0.06261633651550166,0,0.0035682508115000154,0.0815882134174572,0.7739968345453621,1.8848567471705797,0.6037359190899229,47.5117286356577
158,1,0.4713925249276553,0.041682731249808834,1,-0.027652230421096054,-0.016054398244717497,0.015099153593468917,0.18132043631272318,0.08692494341847307,0.7373550636966996
158,3,0.5090073373383339,0.04182836751499253,1,-0.026179712233449566,-0.022424437372061908,0.0576114869438454,0.33577617125241876,0.2107205030145172,3.641617418603203
158,10,0.717366971980972,0.045860853805423624,0,-0.017940041857634082,-0.026978165014501967,0.2622851788531082,0.9715573486340472,0.574966174861574,28.118932307493022
158,30,1.2383325320617395,0.0637434873417881,0,-0.01728958311409909,-0.026595931685657173,0.782218046861496,1.8094075671023415,0.6024339401478191,45.94710959528469
158,100,1.2542878471865166,0.0638985712244165,0,-0.01728958311409909,-0.026774286294618633,0.7983517165952342,1.8290783192880626,0.6024339401478191,46.32184989384165
159,1,0.527386536527693,0.04125376636413808,1,0.04401188418674496,-0.008811476746681413,-0.007813870912370699,0.158789216115995,0.13277116184810567,1.2241433008480749
159,3,0.5677740498298502,0.04156789828579861,1,0.044140444444281245,-0.003361861324568412,0.026995466710137448,0.2916743776739364,0.16387591917793887,2.360758024784229
159,10,0.7570001317215762,0.04757739400319942,0,0.03635490976362266,-0.01748630528957668,0.23813152724753,0.8712134561066985,0.40734117601487857,16.469393374519257
159,30,1.3659734468011278,0.07299043068021267,0,0.029896533201053767,-0.03384011070296737,0.8699170243030414,1.9017201649046995,0.5926124763626395,46.7439232813887
159,100,1.3659734468011278,0.07299043068021267,0,0.029896533201053767,-0.03384011070296737,0.8699170243030414,1.9017201649046995,0.5926124763626395,46.7439232813887
160,1,0.5655788785184457,0.043526695158465745,1,0.06189495653080471,-0.0049798064734577025,0.008663728461098781,0.12830023945450825,0.09076333375790226,0.6287537764352412
160,3,0.6148676700030148,0.043403318990703973,0,0.05808659999075469,0.004411884315910598,0.05236918569634938,0.27748335220555154,0.21749221929643905,3.404297380317927
160,10,0.8556737197641396,0.04656426145623204,0,0.039857559546996796,0.02561154213991711,0.2902046180772258,0.9327379388672045,0.5678802452301049,26.948026516323047
160,30,1.3811680603734535,0.07262110851450296,0,0.038799059373250795,0.032267231913922355,0.8101017690862807,1.8295567566199986,0.5886626939373173,45.01551505824736
160,100,1.4067868531483476,0.07424180362946128,0,0.038799059373250795,0.03233034046961898,0.8356574533054779,1.862770671958292,0.5886626939373173,45.633797036630135
